Employee ID,Departments,Promoted,Review,Projects,Salary,Tenure,Satisfaction,averageWorkingHours_month,left
30018560,Sales,0,0.56,2,Low,3,0.42,149,1
30018561,Sales,0,1,5,Low,5,0.87,242,1
30018562,Sales,0,0.57,2,Low,3,0.45,134,1
30018563,Sales,0,0.87,5,Low,4,0.11,271,1
30018564,Sales,0,0.79,6,Low,4,0.09,275,1
30018565,Sales,0,0.83,5,Low,5,0.76,227,1
30018566,Sales,0,0.96,7,Low,5,0.11,277,1
30018567,Sales,0,0.49,2,Low,3,0.37,151,1
30018568,Sales,0,0.79,6,Low,4,0.1,274,1
30018569,Sales,0,0.87,4,Low,6,0.77,242,1
30018570,Sales,0,0.54,2,Low,3,0.42,143,1
30018571,Sales,0,0.52,2,Low,3,0.38,145,1
30018572,Sales,0,0.95,5,Low,2,0.32,172,1
30018573,Accounting,0,0.49,2,Low,3,0.38,135,1
30018574,Accounting,0,1,4,Low,4,0.19,192,1
30018575,Accounting,0,0.83,7,Low,4,0.1,276,1
30018576,Human Resource,0,0.88,4,Medium,4,0.76,206,1
30018577,Human Resource,0,0.56,4,Medium,6,0.53,281,1
30018578,Human Resource,0,0.51,2,Medium,3,0.39,151,1
30018579,Human Resource,0,0.83,6,Medium,4,0.11,244,1
30018580,Technical,0,0.94,6,Medium,4,0.1,309,1
30018581,Technical,0,1,5,Medium,5,0.84,218,1
30018582,Technical,0,0.99,4,Medium,6,0.82,263,1
30018583,Technical,0,0.82,6,Medium,4,0.1,244,1
30018584,Technical,0,0.49,7,Medium,4,0.59,263,1
30018585,Technical,0,0.48,2,Medium,3,0.44,143,1
30018586,Technical,0,0.95,2,Medium,5,0.89,181,1
30018587,Technical,0,0.84,5,Medium,5,0.91,265,1
30018588,Technical,0,0.57,5,HIgh,5,0.66,161,1
30018589,Technical,0,0.87,7,Low,5,0.11,282,1
30018590,Technical,0,0.51,2,Medium,3,0.43,155,1
30018591,Support,0,0.83,4,Medium,6,0.78,217,1
30018592,Support,0,0.97,6,Medium,5,0.11,289,1
30018593,Support,0,0.98,4,Medium,5,0.83,259,1
30018594,Support,0,0.54,2,Low,3,0.39,158,1
30018595,Support,0,0.55,2,Low,3,0.38,158,1
30018596,Support,0,0.57,2,Low,3,0.37,155,1
30018597,Support,0,0.48,2,Low,3,0.44,146,1
30018598,Support,0,0.85,2,Low,5,0.53,164,1
30018599,Support,0,0.96,6,Low,4,0.09,259,1
30018600,Support,0,0.89,6,Low,4,0.11,293,1
30018601,Support,0,0.96,5,Low,5,0.83,275,1
30018602,Technical,0,1,5,Low,6,0.88,219,1
30018603,Technical,0,0.89,6,Low,4,0.1,247,1
30018604,Technical,0,0.86,7,Low,4,0.09,309,1
30018605,Management,0,0.54,2,Low,3,0.44,151,1
30018606,IT,0,0.51,2,Low,3,0.39,129,1
30018607,IT,0,0.94,4,Low,5,0.87,274,1
30018608,IT,0,0.99,4,Low,5,0.74,233,1
30018609,IT,0,0.95,7,Low,4,0.1,289,1
30018610,IT,0,0.82,4,Low,6,0.74,239,1
30018611,Product Management,0,0.99,5,Low,5,0.75,221,1
30018612,Product Management,0,0.56,2,Low,3,0.41,150,1
30018613,Product Management,0,0.45,2,Low,3,0.41,144,1
30018614,Product Management,0,0.9,7,Low,4,0.09,289,1
30018615,IT,0,0.8,6,Medium,5,0.09,301,1
30018616,Accounting,0,0.57,2,Medium,3,0.39,145,1
30018617,Accounting,0,0.56,2,Medium,3,0.4,137,1
30018618,Human Resource,0,0.54,2,Medium,3,0.37,131,1
30018619,Human Resource,0,0.84,6,Medium,4,0.1,246,1
30018620,Human Resource,0,0.51,2,Medium,3,0.43,136,1
30018621,Marketing,0,0.85,5,Medium,6,0.75,240,1
30018622,Sales,0,0.56,2,Medium,3,0.37,156,1
30018623,Accounting,0,0.85,6,Medium,4,0.11,305,1
30018624,Support,0,0.45,2,Medium,3,0.45,154,1
30018625,Technical,0,1,5,Medium,5,0.87,261,1
30018626,Management,0,0.94,7,Medium,4,0.11,244,1
30018627,Marketing,0,0.54,2,HIgh,3,0.45,129,1
30018628,Marketing,0,0.87,4,Low,5,0.81,254,1
30018629,Marketing,0,0.91,5,Medium,5,0.77,236,1
30018630,Sales,0,0.92,5,Medium,5,0.89,237,1
30018631,Sales,0,0.49,2,Medium,3,0.43,135,1
30018632,Sales,0,1,5,Medium,5,0.78,236,1
30018633,Sales,0,0.47,2,Low,3,0.37,149,1
30018634,Sales,0,0.5,2,Low,3,0.37,141,1
30018635,Sales,0,0.82,4,Low,5,0.85,270,1
30018636,Sales,0,0.47,2,Low,3,0.41,138,1
30018637,Sales,0,0.96,6,Low,4,0.11,298,1
30018638,Sales,0,0.99,5,Low,5,0.75,254,1
30018639,Sales,0,0.85,5,Low,5,0.82,248,1
30018640,Sales,0,1,5,Low,6,0.79,257,1
30018641,Sales,0,0.53,2,Low,3,0.43,150,1
30018642,Sales,0,0.9,7,Low,4,0.1,281,1
30018643,Sales,0,0.48,2,Low,3,0.46,141,1
30018644,Sales,0,0.57,2,Low,3,0.43,157,1
30018645,Sales,0,0.55,2,Low,3,0.43,136,1
30018646,Sales,0,0.8,7,Low,4,0.11,296,1
30018647,Sales,0,0.86,6,Low,4,0.09,279,1
30018648,Sales,0,0.53,2,Low,3,0.37,131,1
30018649,Accounting,0,0.57,2,Low,3,0.4,160,1
30018650,Accounting,0,0.77,7,Low,4,0.1,291,1
30018651,Accounting,0,0.53,2,Low,3,0.41,157,1
30018652,Human Resource,0,0.58,3,Low,4,0.79,294,1
30018653,Human Resource,0,0.79,7,Low,4,0.11,310,1
30018654,Human Resource,0,0.97,6,Medium,4,0.1,282,1
30018655,Human Resource,0,0.51,2,Medium,3,0.44,134,1
30018656,Technical,0,0.46,4,Medium,4,0.25,214,1
30018657,Technical,0,0.52,2,Medium,3,0.44,137,1
30018658,Technical,0,1,4,Medium,5,0.73,252,1
30018659,Technical,0,0.97,5,Medium,6,0.75,243,1
30018660,Technical,0,0.47,2,Medium,3,0.36,148,1
30018661,Technical,0,0.49,2,Medium,3,0.37,151,1
30018662,Technical,0,0.49,2,Medium,3,0.39,129,1
30018663,Technical,0,0.78,2,Medium,2,0.48,198,1
30018664,Technical,0,0.72,4,Medium,6,0.57,275,1
30018665,Technical,0,0.96,5,Medium,5,0.9,243,1
30018666,Technical,0,0.55,2,HIgh,3,0.39,159,1
30018667,Support,0,0.51,2,Low,3,0.44,145,1
30018668,Support,0,0.88,5,Medium,5,0.81,242,1
30018669,Support,0,0.87,5,Medium,5,0.74,242,1
30018670,Support,0,0.56,2,Medium,3,0.44,145,1
30018671,Support,1,0.56,2,Medium,3,0.41,154,1
30018672,Support,0,0.51,2,Low,3,0.4,139,1
30018673,Support,0,0.57,2,Low,3,0.46,152,1
30018674,Support,0,0.83,2,Low,3,0.8,211,1
30018675,Support,0,0.9,5,Low,5,0.87,258,1
30018676,Support,0,0.54,2,Low,3,0.39,155,1
30018677,Support,0,0.55,2,Low,3,0.38,148,1
30018678,Technical,0,0.67,2,Low,3,0.66,255,1
30018679,Technical,0,0.8,6,Low,4,0.1,264,1
30018680,Technical,0,0.54,2,Low,3,0.37,132,1
30018681,Management,0,0.77,6,Low,4,0.1,255,1
30018682,IT,0,0.87,5,Low,4,0.09,263,1
30018683,IT,0,0.84,5,Low,5,0.86,222,1
30018684,IT,0,0.9,6,Low,4,0.11,263,1
30018685,IT,0,0.46,2,Low,3,0.37,157,1
30018686,IT,0,0.92,7,Low,4,0.11,307,1
30018687,Product Management,0,0.98,5,Low,6,0.77,259,1
30018688,Product Management,0,0.94,5,Low,6,0.84,222,1
30018689,Product Management,0,0.84,7,Low,4,0.1,250,1
30018690,Product Management,0,0.9,5,Low,5,0.83,245,1
30018691,IT,0,0.79,6,Low,4,0.11,292,1
30018692,Research and Development,0,0.92,5,Low,5,0.86,252,1
30018693,Research and Development,0,0.56,2,Medium,3,0.38,161,1
30018694,Research and Development,0,0.88,5,Medium,4,0.11,250,1
30018695,Research and Development,0,0.49,2,Medium,3,0.45,134,1
30018696,Research and Development,0,0.85,7,Medium,4,0.1,279,1
30018697,Marketing,0,0.95,7,Medium,4,0.09,256,1
30018698,Sales,0,0.53,2,Medium,3,0.39,127,1
30018699,Accounting,0,0.47,2,Medium,3,0.37,138,1
30018700,Support,0,0.97,5,Medium,5,0.81,243,1
30018701,Technical,0,0.9,7,Medium,4,0.09,296,1
30018702,Management,0,0.88,7,Medium,4,0.1,267,1
30018703,Marketing,0,0.49,2,Medium,3,0.39,144,1
30018704,Marketing,0,0.95,4,Medium,5,0.83,251,1
30018705,Marketing,0,0.57,2,HIgh,3,0.45,148,1
30018706,Sales,0,0.51,2,Low,3,0.43,141,1
30018707,Sales,0,0.75,3,Medium,2,0.8,268,1
30018708,Sales,0,0.86,6,Medium,4,0.1,247,1
30018709,Sales,0,0.55,2,Medium,4,0.1,247,1
30018710,Sales,0,0.52,2,Medium,3,0.36,146,1
30018711,Sales,0,0.5,2,Low,3,0.38,140,1
30018712,Sales,0,0.98,5,Low,6,0.78,263,1
30018713,Sales,0,0.49,2,Low,3,0.44,145,1
30018714,Sales,0,0.46,2,Low,3,0.41,156,1
30018715,Sales,0,0.85,5,Low,6,0.72,244,1
30018716,Sales,0,0.54,2,Low,3,0.46,144,1
30018717,Sales,0,0.9,7,Low,4,0.1,286,1
30018718,Sales,0,0.67,4,Low,2,0.34,141,1
30018719,Sales,0,0.89,6,Low,5,0.11,260,1
30018720,Sales,0,0.56,2,Low,3,0.38,154,1
30018721,Sales,0,0.92,5,Low,5,0.82,225,1
30018722,Sales,0,0.57,2,Low,3,0.39,127,1
30018723,Sales,0,0.53,2,Low,3,0.44,140,1
30018724,Sales,0,0.52,2,Low,3,0.43,147,1
30018725,Accounting,0,0.83,4,Low,5,0.84,227,1
30018726,Accounting,0,0.48,2,Low,3,0.43,153,1
30018727,Accounting,0,0.52,2,Low,3,0.37,128,1
30018728,Human Resource,0,0.97,4,Low,5,0.74,228,1
30018729,Human Resource,0,0.97,5,Low,5,0.73,235,1
30018730,Human Resource,0,0.47,2,Low,3,0.37,148,1
30018731,Human Resource,0,0.62,4,Low,3,0.58,238,1
30018732,Technical,0,0.54,2,Medium,3,0.4,141,1
30018733,Technical,0,0.83,5,Medium,4,0.51,249,1
30018734,Technical,0,0.5,2,Medium,3,0.46,151,1
30018735,Technical,0,0.54,2,Medium,3,0.45,129,1
30018736,Technical,0,0.5,2,Medium,3,0.46,156,1
30018737,Technical,0,0.45,2,Medium,3,0.39,134,1
30018738,Technical,0,0.88,6,Medium,4,0.09,269,1
30018739,Technical,0,0.77,6,Medium,4,0.09,290,1
30018740,Technical,0,0.51,2,Medium,3,0.37,132,1
30018741,Technical,0,0.89,7,Medium,4,0.1,308,1
30018742,Technical,0,1,4,Medium,5,0.77,232,1
30018743,Support,0,0.86,5,Medium,5,0.79,235,1
30018744,Support,0,0.55,2,HIgh,3,0.43,130,1
30018745,Support,0,0.53,2,Low,3,0.38,146,1
30018746,Support,0,0.91,5,Medium,6,0.77,221,1
30018747,Support,0,0.5,2,Medium,3,0.44,130,1
30018748,Support,0,0.46,2,Medium,3,0.39,136,1
30018749,Support,0,0.89,5,Medium,6,0.78,274,1
30018750,Support,0,0.79,6,Low,5,0.1,256,1
30018751,Support,0,0.77,5,Low,4,0.1,276,1
30018752,Support,0,0.85,5,Low,5,0.75,267,1
30018753,Support,0,0.62,6,Low,3,0.46,213,1
30018754,Technical,0,0.97,4,Low,6,0.91,274,1
30018755,Technical,0,0.92,6,Low,4,0.1,258,1
30018756,Technical,0,0.6,3,Low,5,0.72,153,1
30018757,Management,0,0.95,6,Low,4,0.11,245,1
30018758,IT,0,0.94,6,Low,4,0.11,264,1
30018759,IT,0,0.57,2,Low,3,0.46,154,1
30018760,IT,0,0.46,2,Low,3,0.37,149,1
30018761,IT,0,0.5,2,Low,3,0.46,157,1
30018762,IT,0,0.57,2,Low,3,0.43,127,1
30018763,Product Management,0,0.82,6,Low,4,0.11,270,1
30018764,Product Management,0,0.89,5,Low,6,0.73,236,1
30018765,Product Management,0,0.47,2,Low,3,0.43,158,1
30018766,Product Management,0,1,5,Low,5,0.86,229,1
30018767,IT,0,0.83,6,Low,4,0.1,269,1
30018768,Sales,0,0.49,2,Low,3,0.4,128,1
30018769,Sales,0,0.87,7,Low,4,0.11,278,1
30018770,Sales,0,0.98,3,Low,5,0.86,158,1
30018771,Sales,0,1,3,Medium,3,0.42,202,1
30018772,Sales,0,0.84,4,Medium,5,0.79,240,1
30018773,Marketing,0,0.96,7,Medium,4,0.1,255,1
30018774,Sales,0,0.92,7,Medium,4,0.09,254,1
30018775,Accounting,0,0.82,6,Medium,4,0.09,257,1
30018776,Support,0,1,4,Medium,5,0.87,228,1
30018777,Technical,0,0.49,2,Medium,3,0.36,145,1
30018778,Management,0,0.75,3,Medium,4,0.42,218,1
30018779,Marketing,0,0.86,5,Medium,5,0.84,268,1
30018780,Marketing,0,0.83,6,Medium,4,0.1,278,1
30018781,Marketing,0,0.71,3,Medium,5,0.78,249,1
30018782,Sales,0,0.99,3,Medium,4,0.35,236,1
30018783,Sales,0,0.81,7,HIgh,4,0.1,291,1
30018784,Sales,0,0.8,6,Low,4,0.11,306,1
30018785,Sales,0,0.48,2,Medium,3,0.43,135,1
30018786,Sales,0,0.45,2,Medium,3,0.38,156,1
30018787,Sales,0,0.54,2,Medium,3,0.46,143,1
30018788,Sales,0,0.82,4,Medium,5,0.89,243,1
30018789,Sales,0,0.5,2,Low,3,0.45,147,1
30018790,Sales,0,0.53,2,Low,3,0.44,159,1
30018791,Sales,0,0.54,5,Low,3,0.74,216,1
30018792,Sales,0,0.54,2,Low,3,0.45,152,1
30018793,Sales,0,0.93,4,Low,5,0.79,226,1
30018794,Sales,0,0.91,5,Low,5,0.79,271,1
30018795,Sales,0,0.87,6,Low,4,0.11,255,1
30018796,Sales,0,0.48,2,Low,3,0.42,140,1
30018797,Sales,0,0.9,6,Low,2,0.64,252,1
30018798,Sales,0,0.55,2,Low,3,0.4,159,1
30018799,Sales,0,0.98,5,Low,5,0.84,270,1
30018800,Sales,0,0.92,5,Low,5,0.73,232,1
30018801,Accounting,0,0.51,2,Low,3,0.4,144,1
30018802,Accounting,0,0.45,2,Low,3,0.36,127,1
30018803,Accounting,0,0.47,2,Low,3,0.43,131,1
30018804,Human Resource,0,0.78,6,Low,4,0.11,243,1
30018805,Human Resource,0,1,5,Low,6,0.91,244,1
30018806,Human Resource,0,1,5,Low,5,0.8,260,1
30018807,Human Resource,0,0.49,2,Low,3,0.42,139,1
30018808,Technical,0,0.87,4,Low,3,0.31,184,1
30018809,Technical,0,0.47,2,Low,3,0.44,130,1
30018810,Technical,0,0.54,2,Medium,3,0.38,135,1
30018811,Technical,0,0.56,2,Medium,3,0.45,146,1
30018812,Technical,0,0.46,2,Medium,3,0.43,149,1
30018813,Technical,0,0.46,2,Medium,3,0.45,153,1
30018814,Technical,0,0.57,2,Medium,3,0.43,160,1
30018815,Technical,0,0.49,2,Medium,3,0.43,160,1
30018816,Technical,0,0.83,6,Medium,4,0.09,282,1
30018817,Technical,0,0.47,2,Medium,3,0.43,128,1
30018818,Technical,0,0.94,4,Medium,5,0.79,232,1
30018819,Support,0,0.58,3,Medium,2,0.85,226,1
30018820,Support,0,0.45,2,Medium,3,0.38,129,1
30018821,Support,0,0.92,7,Medium,4,0.11,255,1
30018822,Support,0,0.99,5,HIgh,5,0.83,258,1
30018823,Support,0,0.91,4,Low,5,0.81,229,1
30018824,Support,0,0.56,2,Medium,3,0.42,143,1
30018825,Support,0,0.87,6,Medium,4,0.11,257,1
30018826,Support,0,0.85,7,Medium,4,0.11,275,1
30018827,Support,0,0.89,7,Medium,4,0.1,291,1
30018828,Support,0,0.54,5,Low,4,0.5,153,1
30018829,Support,0,0.49,2,Low,3,0.44,154,1
30018830,Technical,0,0.9,6,Low,4,0.11,301,1
30018831,Technical,0,0.52,2,Low,3,0.39,134,1
30018832,Technical,0,0.78,6,Low,4,0.11,245,1
30018833,Management,0,0.5,2,Low,3,0.36,132,1
30018834,IT,0,0.51,2,Low,3,0.43,130,1
30018835,IT,0,0.5,2,Low,3,0.4,127,1
30018836,IT,0,0.84,4,Low,6,0.86,246,1
30018837,IT,0,0.49,2,Low,3,0.38,145,1
30018838,IT,1,0.45,2,Low,3,0.46,138,1
30018839,Product Management,0,0.57,2,Low,3,0.37,129,1
30018840,Product Management,0,0.52,2,Low,3,0.43,150,1
30018841,Product Management,0,0.93,5,Low,5,0.66,253,1
30018842,Product Management,0,0.48,2,Low,3,0.37,160,1
30018843,IT,0,0.92,5,Low,5,0.77,235,1
30018844,Sales,0,0.55,2,Low,3,0.38,151,1
30018845,Sales,0,0.54,2,Low,3,0.39,127,1
30018846,Sales,0,0.55,2,Low,3,0.41,151,1
30018847,Sales,0,0.9,7,Low,4,0.1,290,1
30018848,Sales,0,0.93,6,Low,4,0.09,249,1
30018849,Marketing,0,0.47,2,Medium,3,0.41,131,1
30018850,Sales,0,0.46,2,Medium,3,0.39,159,1
30018851,Accounting,0,0.99,4,Medium,5,0.83,223,1
30018852,Support,0,0.87,3,Medium,2,0.09,214,1
30018853,Technical,0,0.81,5,Medium,5,0.75,227,1
30018854,Management,0,0.54,2,Medium,3,0.44,127,1
30018855,Marketing,0,0.84,6,Medium,5,0.1,293,1
30018856,Marketing,0,0.46,2,Medium,3,0.42,141,1
30018857,Marketing,0,0.83,6,Medium,4,0.1,300,1
30018858,Sales,0,0.86,6,Medium,4,0.1,309,1
30018859,Sales,0,0.77,4,Medium,3,0.31,149,1
30018860,Sales,0,0.54,2,Medium,3,0.42,159,1
30018861,Sales,0,0.5,2,HIgh,3,0.38,152,1
30018862,Sales,0,0.57,2,Low,3,0.39,158,1
30018863,Sales,0,0.97,6,Medium,5,0.1,254,1
30018864,Sales,0,0.93,6,Medium,4,0.11,294,1
30018865,Sales,0,0.92,7,Medium,4,0.1,269,1
30018866,Sales,0,0.9,7,Medium,4,0.11,247,1
30018867,Sales,0,0.65,3,Low,4,0.44,271,1
30018868,Sales,0,0.96,4,Low,5,0.91,232,1
30018869,Sales,0,1,4,Low,5,0.72,245,1
30018870,Sales,0,0.46,2,Low,3,0.36,132,1
30018871,Sales,0,0.57,2,Low,3,0.44,131,1
30018872,Sales,0,0.99,5,Low,5,0.85,248,1
30018873,Sales,0,0.93,5,Low,5,0.78,225,1
30018874,Sales,0,0.46,2,Low,3,0.39,156,1
30018875,Sales,0,0.81,3,Low,2,0.78,222,1
30018876,Sales,0,0.92,6,Low,4,0.1,243,1
30018877,Accounting,0,0.99,4,Low,4,0.23,204,1
30018878,Accounting,0,0.87,6,Low,4,0.11,301,1
30018879,Accounting,0,0.83,5,Low,5,0.9,259,1
30018880,Human Resource,0,0.89,4,Low,5,0.91,247,1
30018881,Human Resource,0,0.79,7,Low,4,0.11,295,1
30018882,Human Resource,0,0.54,2,Low,3,0.43,150,1
30018883,Human Resource,0,0.49,2,Low,3,0.45,151,1
30018884,Technical,0,0.91,5,Low,4,0.11,291,1
30018885,Technical,0,0.93,6,Low,4,0.11,253,1
30018886,Technical,0,0.5,2,Low,3,0.43,161,1
30018887,Technical,0,0.97,4,Low,6,0.91,251,1
30018888,Technical,0,0.55,2,Medium,3,0.43,153,1
30018889,Technical,0,0.82,5,Medium,6,0.85,264,1
30018890,Technical,0,0.77,6,Medium,4,0.1,310,1
30018891,Technical,0,0.95,5,Medium,5,0.81,266,1
30018892,Technical,0,0.62,4,Medium,2,0.36,237,1
30018893,Technical,0,0.54,2,Medium,3,0.45,138,1
30018894,Technical,0,1,5,Medium,5,0.86,227,1
30018895,Support,0,1,4,Medium,5,0.71,300,1
30018896,Support,0,0.97,7,Medium,4,0.11,310,1
30018897,Support,0,0.93,5,Medium,5,0.84,236,1
30018898,Support,0,0.97,7,Medium,4,0.09,288,1
30018899,Support,0,0.49,2,Medium,3,0.38,127,1
30018900,Support,0,0.55,6,HIgh,4,0.15,139,1
30018901,Support,0,0.92,7,Low,4,0.1,253,1
30018902,Support,0,0.97,4,Medium,5,0.8,218,1
30018903,Support,0,0.97,5,Medium,5,0.84,251,1
30018904,Support,0,0.87,6,Medium,4,0.11,264,1
30018905,Support,0,0.79,3,Medium,2,0.89,149,1
30018906,Technical,0,0.51,2,Low,3,0.45,138,1
30018907,Technical,0,0.93,7,Low,4,0.11,284,1
30018908,Technical,0,0.93,5,Low,5,0.74,244,1
30018909,Management,0,0.5,2,Low,3,0.41,128,1
30018910,IT,0,0.53,2,Low,3,0.44,154,1
30018911,IT,0,0.56,2,Low,3,0.37,138,1
30018912,IT,0,0.86,6,Low,4,0.11,308,1
30018913,IT,0,0.93,6,Low,4,0.1,269,1
30018914,IT,0,0.74,6,Low,3,0.7,136,1
30018915,Product Management,0,1,2,Low,5,0.59,160,1
30018916,Product Management,0,0.53,2,Low,3,0.38,138,1
30018917,Product Management,0,0.95,4,Low,5,0.72,220,1
30018918,Product Management,0,1,5,Low,5,0.73,274,1
30018919,IT,0,0.48,2,Low,3,0.39,161,1
30018920,Research and Development,0,0.82,5,Low,6,0.89,224,1
30018921,Research and Development,0,1,4,Low,5,0.89,260,1
30018922,Research and Development,0,0.78,6,Low,4,0.11,300,1
30018923,Research and Development,0,0.56,2,Low,3,0.43,133,1
30018924,Research and Development,0,0.93,6,Low,4,0.09,308,1
30018925,Marketing,0,0.9,5,Low,6,0.81,238,1
30018926,Sales,0,0.53,2,Low,3,0.37,126,1
30018927,Accounting,0,0.56,2,Medium,3,0.36,138,1
30018928,Support,0,0.85,6,Medium,4,0.11,299,1
30018929,Technical,0,0.85,6,Medium,4,0.1,254,1
30018930,Management,0,0.47,7,Medium,2,0.66,156,1
30018931,Marketing,0,0.47,2,Medium,3,0.39,152,1
30018932,Marketing,0,0.51,2,Medium,3,0.44,146,1
30018933,Marketing,0,0.84,6,Medium,4,0.1,253,1
30018934,Sales,0,0.94,5,Medium,6,0.79,227,1
30018935,Sales,0,0.81,6,Medium,4,0.1,301,1
30018936,Sales,0,0.94,6,Medium,3,0.54,294,1
30018937,Sales,0,0.47,2,Medium,3,0.37,151,1
30018938,Sales,0,0.57,2,Medium,3,0.37,128,1
30018939,Sales,0,0.89,5,HIgh,5,0.82,217,1
30018940,Sales,0,0.52,2,Low,3,0.45,160,1
30018941,Sales,0,0.9,5,Medium,5,0.79,263,1
30018942,Sales,0,0.56,2,Medium,3,0.42,156,1
30018943,Sales,0,0.85,6,Medium,4,0.1,273,1
30018944,Sales,0,0.78,6,Medium,4,0.11,303,1
30018945,Sales,0,1,4,Low,5,0.74,253,1
30018946,Sales,0,0.93,6,Low,4,0.1,270,1
30018947,Sales,0,1,4,Low,5,0.79,218,1
30018948,Sales,0,0.48,2,Low,3,0.43,144,1
30018949,Sales,0,0.47,2,Low,3,0.41,154,1
30018950,Sales,0,0.55,2,Low,3,0.39,146,1
30018951,Sales,0,0.94,6,Low,4,0.1,260,1
30018952,Sales,0,0.85,5,Low,5,0.82,218,1
30018953,Accounting,0,0.46,2,Low,3,0.41,128,1
30018954,Accounting,0,0.56,2,Low,3,0.42,128,1
30018955,Accounting,0,0.88,4,Low,6,0.74,248,1
30018956,Human Resource,0,0.57,2,Low,3,0.38,152,1
30018957,Human Resource,0,0.56,2,Low,3,0.39,126,1
30018958,Human Resource,0,0.94,4,Low,5,0.87,260,1
30018959,Human Resource,0,0.9,5,Low,4,0.1,263,1
30018960,Technical,0,1,5,Low,5,0.78,220,1
30018961,Technical,0,0.73,7,Low,5,0.14,282,1
30018962,Technical,0,0.94,6,Low,5,0.11,277,1
30018963,Technical,0,0.94,5,Low,5,0.91,257,1
30018964,Technical,0,0.63,6,Low,3,0.49,265,1
30018965,Technical,0,0.47,2,Low,3,0.38,143,1
30018966,Technical,0,0.97,5,Medium,5,0.82,263,1
30018967,Technical,0,0.88,3,Medium,4,0.38,154,1
30018968,Technical,0,1,5,Medium,5,0.89,253,1
30018969,Technical,0,0.79,6,Medium,4,0.11,294,1
30018970,Technical,0,0.51,2,Medium,3,0.37,128,1
30018971,Support,0,0.5,2,Medium,3,0.38,153,1
30018972,Support,0,0.87,5,Medium,5,0.78,256,1
30018973,Support,0,0.51,2,Medium,3,0.41,127,1
30018974,Support,0,0.51,2,Medium,3,0.41,137,1
30018975,Support,0,0.83,6,Medium,4,0.11,295,1
30018976,Support,0,0.79,6,Medium,4,0.11,281,1
30018977,Support,0,0.57,2,Medium,3,0.43,131,1
30018978,Support,0,0.86,5,HIgh,5,0.75,237,1
30018979,Support,0,0.99,4,Low,5,0.74,276,1
30018980,Support,0,0.85,5,Medium,5,0.85,267,1
30018981,Support,0,0.92,5,Medium,5,0.73,266,1
30018982,Technical,0,0.79,6,Medium,4,0.1,294,1
30018983,Technical,0,0.56,2,Medium,3,0.44,134,1
30018984,Technical,0,0.56,3,Low,4,0.3,309,1
30018985,Management,0,0.77,7,Low,4,0.11,273,1
30018986,IT,0,0.83,5,Low,5,0.84,238,1
30018987,IT,0,0.94,5,Low,6,0.78,271,1
30018988,IT,0,0.53,2,Low,3,0.43,145,1
30018989,IT,0,0.55,2,Low,3,0.36,152,1
30018990,IT,0,0.47,2,Low,3,0.43,128,1
30018991,Product Management,0,0.46,2,Low,3,0.45,142,1
30018992,Product Management,0,0.93,5,Low,5,0.76,238,1
30018993,Product Management,0,0.78,7,Low,4,0.1,286,1
30018994,Product Management,0,0.86,6,Low,4,0.09,291,1
30018995,IT,0,1,5,Low,5,0.92,259,1
30018996,Sales,0,0.9,5,Low,5,0.92,248,1
30018997,Sales,0,0.98,4,Low,5,0.79,271,1
30018998,Sales,0,0.51,2,Low,3,0.43,140,1
30018999,Sales,0,0.95,4,Low,5,0.8,274,1
30019000,Sales,0,0.49,2,Low,3,0.44,127,1
30019001,Marketing,0,0.87,5,Low,6,0.89,275,1
30019002,Sales,0,0.88,3,Low,3,0.48,239,1
30019003,Accounting,0,0.82,6,Low,4,0.11,304,1
30019004,Support,0,0.55,2,Low,3,0.38,145,1
30019005,Technical,0,0.85,6,Medium,4,0.11,259,1
30019006,Management,0,0.86,4,Medium,5,0.82,264,1
30019007,Marketing,0,0.45,2,Medium,3,0.37,160,1
30019008,Marketing,0,0.48,2,Medium,3,0.4,138,1
30019009,Marketing,0,0.47,2,Medium,3,0.43,137,1
30019010,Sales,0,0.5,2,Medium,3,0.44,156,1
30019011,Sales,0,0.56,2,Medium,3,0.42,147,1
30019012,Sales,0,0.8,7,Medium,4,0.11,243,1
30019013,Sales,0,0.87,4,Medium,5,0.78,236,1
30019014,Sales,0,0.86,2,Medium,4,0.46,212,1
30019015,Sales,0,0.91,5,Medium,6,0.77,261,1
30019016,Sales,0,0.82,4,Medium,5,0.83,243,1
30019017,Sales,0,0.58,5,HIgh,5,0.32,271,1
30019018,Sales,0,0.92,5,Low,4,0.9,154,1
30019019,Sales,0,0.52,2,Medium,3,0.42,151,1
30019020,Sales,0,0.96,6,Medium,4,0.1,254,1
30019021,Sales,0,0.91,6,Medium,4,0.1,285,1
30019022,Sales,0,0.49,2,Medium,3,0.44,130,1
30019023,Sales,0,0.95,7,Low,4,0.1,301,1
30019024,Sales,0,0.8,6,Low,4,0.11,286,1
30019025,Sales,0,0.89,6,Low,4,0.1,246,1
30019026,Sales,0,0.47,2,Low,3,0.39,135,1
30019027,Sales,0,0.92,4,Low,5,0.92,245,1
30019028,Sales,0,0.56,2,Low,3,0.43,136,1
30019029,Accounting,0,0.89,6,Low,4,0.11,301,1
30019030,Accounting,0,1,5,Low,5,0.81,235,1
30019031,Accounting,0,0.85,7,Low,4,0.11,272,1
30019032,Human Resource,0,1,5,Low,5,0.87,274,1
30019033,Human Resource,0,0.46,2,Low,3,0.37,131,1
